Game Reference,Date,Team,Period,Starter,Player Name,Player Reference,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Reason
202102220PHO,2/22/2021,POR,game,TRUE,Damian Lillard,lillada01,28.28.34,17,0.529,1,7,0.143,5,6,0.833,0,0,0,7,0,0,6,0,24,-29,47,
202102230DEN,2/23/2021,POR,game,TRUE,Damian Lillard,lillada01,34.34.57,21,0.429,4,11,0.364,3,3,1,1,6,7,13,0,0,5,2,25,-15,56,
202102260LAL,2/26/2021,POR,game,TRUE,Damian Lillard,lillada01,42.42.16,24,0.458,5,13,0.385,8,8,1,0,3,3,7,0,1,4,2,35,-10,69,
202103010POR,3/1/2021,POR,game,TRUE,Damian Lillard,lillada01,34.34.49,21,0.381,6,15,0.4,1,2,0.5,0,4,4,10,3,0,3,3,23,3,59,
202103030POR,3/3/2021,POR,game,TRUE,Damian Lillard,lillada01,36.36.17,17,0.353,3,10,0.3,7,8,0.875,0,5,5,6,2,0,5,1,22,6,52,
202103040POR,3/4/2021,POR,game,TRUE,Damian Lillard,lillada01,38.38.21,26,0.5,8,15,0.533,10,10,1,0,1,1,7,0,1,0,0,44,6,77,
202103110POR,3/11/2021,POR,game,TRUE,Damian Lillard,lillada01,37.37.24,23,0.435,5,12,0.417,5,5,1,1,6,7,8,2,0,5,1,30,-6,63,
202103130MIN,3/13/2021,POR,game,TRUE,Damian Lillard,lillada01,35.35.35,19,0.368,3,10,0.3,8,9,0.889,0,5,5,10,0,0,2,1,25,-3,57,
202103140MIN,3/14/2021,POR,game,TRUE,Damian Lillard,lillada01,37.37.08,21,0.571,6,13,0.462,8,9,0.889,2,5,7,4,0,1,5,5,38,-2,64,
202103160POR,3/16/2021,POR,game,TRUE,Damian Lillard,lillada01,40.40.36,20,0.65,6,13,0.462,18,18,1,1,5,6,10,0,0,4,3,50,9,71,
202103180POR,3/18/2021,POR,game,TRUE,Damian Lillard,lillada01,37.37.57,22,0.545,6,15,0.4,6,6,1,1,5,6,0,0,0,7,0,36,0,65,
202103190POR,3/19/2021,POR,game,TRUE,Damian Lillard,lillada01,34.34.29,19,0.526,4,10,0.4,7,7,1,0,3,3,6,0,0,1,1,31,0,55,
202103210POR,3/21/2021,POR,game,TRUE,Damian Lillard,lillada01,29.29.36,16,0.438,0,7,0,5,5,1,0,1,1,4,1,0,0,2,19,-29,44,
202103230POR,3/23/2021,POR,game,TRUE,Damian Lillard,lillada01,37.37.52,17,0.294,3,14,0.214,9,9,1,0,3,3,9,0,0,3,0,22,7,57,
202103250MIA,3/25/2021,POR,game,TRUE,Damian Lillard,lillada01,38.38.52,19,0.316,2,8,0.25,8,8,1,0,3,3,9,0,1,2,3,22,10,54,
202103280TOR,3/28/2021,POR,game,TRUE,Damian Lillard,lillada01,37.37.43,21,0.333,2,7,0.286,6,6,1,1,2,3,11,0,0,2,1,22,-2,55,
202103310DET,3/30/2021,POR,game,TRUE,Damian Lillard,lillada01,36.36.23,19,0.474,5,7,0.714,10,11,0.909,1,3,4,10,1,0,2,2,33,16,56,
202104020POR,4/2/2021,POR,game,TRUE,Damian Lillard,lillada01,34.34.14,19,0.526,5,10,0.5,7,10,0.7,1,3,4,5,3,1,3,1,32,-27,58,
202104030POR,4/3/2021,POR,game,TRUE,Damian Lillard,lillada01,25.25.23,15,0.4,3,7,0.429,1,1,1,1,2,3,6,3,0,3,1,16,42,38,
202104060LAC,4/6/2021,POR,game,TRUE,Damian Lillard,lillada01,38.38.09,14,0.143,1,6,0.167,6,7,0.857,2,2,4,6,0,1,2,3,11,-13,41,
202104080UTA,4/8/2021,POR,game,TRUE,Damian Lillard,lillada01,33.33.58,21,0.381,3,12,0.25,4,6,0.667,0,5,5,6,0,0,2,3,23,-16,60,
202104100POR,4/10/2021,POR,game,TRUE,Damian Lillard,lillada01,34.34.23,20,0.45,4,8,0.5,5,6,0.833,0,3,3,10,0,0,1,1,27,20,54,
202104110POR,4/11/2021,POR,game,TRUE,Damian Lillard,lillada01,36.36.39,10,0.3,3,8,0.375,3,4,0.75,0,1,1,3,1,1,5,1,12,-10,32,
202104130POR,4/13/2021,POR,game,TRUE,Damian Lillard,lillada01,37.37.12,23,0.391,5,13,0.385,5,6,0.833,0,5,5,10,0,0,5,3,28,2,65,
202104210POR,4/21/2021,POR,game,TRUE,Damian Lillard,lillada01,37.37.15,23,0.391,2,10,0.2,2,2,1,0,4,4,5,2,0,2,0,22,-5,58,
202104230POR,4/23/2021,POR,game,TRUE,Damian Lillard,lillada01,37.37.12,22,0.364,3,11,0.273,8,10,0.8,0,3,3,5,1,0,4,1,27,-5,65,
202104250POR,4/25/2021,POR,game,TRUE,Damian Lillard,lillada01,36.36.31,27,0.296,4,10,0.4,3,3,1,2,4,6,5,1,1,1,3,23,-10,67,
202104270IND,4/27/2021,POR,game,TRUE,Damian Lillard,lillada01,31.31.07,14,0.429,4,8,0.5,7,7,1,0,4,4,6,1,0,3,1,23,32,43,
202104280MEM,4/28/2021,POR,game,TRUE,Damian Lillard,lillada01,31.31.27,15,0.4,2,9,0.222,9,9,1,0,3,3,5,2,0,3,2,23,15,48,
202104300BRK,4/30/2021,POR,game,TRUE,Damian Lillard,lillada01,35.35.57,22,0.545,8,13,0.615,0,0,,1,6,7,9,1,0,1,1,32,17,57,
202105020BOS,5/2/2021,POR,game,TRUE,Damian Lillard,lillada01,39.39.11,18,0.444,3,9,0.333,7,7,1,0,6,6,13,1,1,5,3,26,17,52,
202105030ATL,5/3/2021,POR,game,TRUE,Damian Lillard,lillada01,33.33.35,19,0.579,6,11,0.545,5,6,0.833,0,2,2,8,2,0,3,0,33,-13,55,
202105050CLE,5/5/2021,POR,game,TRUE,Damian Lillard,lillada01,31.31.19,17,0.588,6,10,0.6,6,7,0.857,0,3,3,9,2,0,2,1,32,14,51,
202105070POR,5/7/2021,POR,game,TRUE,Damian Lillard,lillada01,39.39.03,18,0.667,5,9,0.556,9,9,1,0,4,4,7,2,0,4,0,38,8,54,
202105080POR,5/8/2021,POR,game,TRUE,Damian Lillard,lillada01,31.31.15,17,0.471,4,9,0.444,10,10,1,1,3,4,8,0,0,0,1,30,17,53,
202105100POR,5/10/2021,POR,game,TRUE,Damian Lillard,lillada01,35.35.35,20,0.55,6,11,0.545,6,6,1,2,7,9,6,0,0,2,1,34,19,57,
202105120UTA,5/12/2021,POR,game,TRUE,Damian Lillard,lillada01,37.37.04,20,0.5,3,9,0.333,7,8,0.875,0,2,2,6,0,1,1,1,30,5,57,
202105130PHO,5/13/2021,POR,game,TRUE,Damian Lillard,lillada01,42.42.56,23,0.696,2,6,0.333,7,8,0.875,0,5,5,5,1,0,3,0,41,-2,60,
202105160POR,5/16/2021,POR,game,TRUE,Damian Lillard,lillada01,31.31.13,13,0.538,5,9,0.556,3,3,1,0,3,3,10,0,0,4,2,22,24,38,
202105220DEN,5/22/2021,POR,game,TRUE,Damian Lillard,lillada01,39.39.53,25,0.4,5,12,0.417,9,9,1,0,2,2,13,0,0,2,2,34,25,71,
202105240DEN,5/23/2021,POR,game,TRUE,Damian Lillard,lillada01,42.42.23,24,0.458,9,16,0.563,11,13,0.846,0,4,4,10,0,1,3,1,42,-16,77,
202105270POR,5/27/2021,POR,game,TRUE,Damian Lillard,lillada01,39.39.32,31,0.484,5,16,0.313,2,2,1,0,2,2,5,2,0,1,3,37,-6,80,
202105290POR,5/29/2021,POR,game,TRUE,Damian Lillard,lillada01,31.31.01,10,0.1,1,6,0.167,7,7,1,0,8,8,10,1,0,1,2,10,33,33,
202106010DEN,6/1/2021,POR,game,TRUE,Damian Lillard,lillada01,51.51.44,24,0.708,12,17,0.706,9,10,0.9,1,5,6,10,1,3,1,0,55,2,75,
202106030POR,6/3/2021,POR,game,TRUE,Damian Lillard,lillada01,43.43.23,20,0.4,3,11,0.273,9,9,1,0,4,4,13,2,0,5,1,28,-11,60,
202110200POR,10/20/2021,POR,game,TRUE,Damian Lillard,lillada01,40.40.15,24,0.333,0,9,0,4,5,0.8,0,6,6,11,1,0,1,3,20,,62,
202110230POR,10/23/2021,POR,game,TRUE,Damian Lillard,lillada01,24.24.29,11,0.545,2,7,0.286,5,5,1,0,1,1,8,0,0,2,1,19,,34,
202110250LAC,10/24/2021,POR,game,TRUE,Damian Lillard,lillada01,27.27.5,15,0.267,0,8,0,4,4,1,1,2,3,3,0,0,4,2,12,,42,
202110270POR,10/27/2021,POR,game,TRUE,Damian Lillard,lillada01,32.32.14,22,0.273,4,11,0.364,4,4,1,0,3,3,10,1,0,2,0,20,,59,
202110290POR,10/29/2021,POR,game,TRUE,Damian Lillard,lillada01,34.34.09,17,0.529,5,7,0.714,2,2,1,1,3,4,6,1,0,6,3,25,,43,
202110310CHO,10/31/2021,POR,game,TRUE,Damian Lillard,lillada01,37.37.48,20,0.25,2,14,0.143,2,2,1,0,4,4,12,0,0,2,3,14,,56,
202111010PHI,11/1/2021,POR,game,TRUE,Damian Lillard,lillada01,35.35.55,20,0.35,2,9,0.222,4,5,0.8,1,6,7,10,0,0,3,2,20,,54,
202111030CLE,11/3/2021,POR,game,TRUE,Damian Lillard,lillada01,39.39.46,27,0.37,3,12,0.25,3,5,0.6,0,3,3,8,2,0,1,2,26,,71,
202111050POR,11/5/2021,POR,game,TRUE,Damian Lillard,lillada01,37.37.56,13,0.154,0,6,0,0,0,,0,4,4,11,1,1,2,1,4,,32,
202111060POR,11/6/2021,POR,game,TRUE,Damian Lillard,lillada01,30.30.48,19,0.474,6,14,0.429,1,2,0.5,0,3,3,6,2,0,3,3,25,,54,
202111090LAC,11/8/2021,POR,game,TRUE,Damian Lillard,lillada01,38.38.57,23,0.478,4,13,0.308,1,1,1,1,4,5,6,0,0,2,0,27,,60,
202111100PHO,11/10/2021,POR,game,TRUE,Damian Lillard,lillada01,38.38.03,23,0.522,1,4,0.25,3,4,0.75,0,7,7,7,0,0,2,0,28,,54,
202111120HOU,11/11/2021,POR,game,TRUE,Damian Lillard,lillada01,38.38.09,16,0.375,4,9,0.444,4,5,0.8,0,6,6,7,0,1,2,1,20,,46,
202111150POR,11/15/2021,POR,game,TRUE,Damian Lillard,lillada01,40.40.04,21,0.476,3,6,0.5,1,1,1,2,2,4,8,2,1,3,0,24,,49,
202111170POR,11/17/2021,POR,game,TRUE,Damian Lillard,lillada01,40.40.18,18,0.333,3,9,0.333,7,7,1,0,4,4,10,1,1,4,1,22,,52,
202111200POR,11/20/2021,POR,game,TRUE,Damian Lillard,lillada01,37.37.01,21,0.476,5,13,0.385,14,14,1,0,0,0,7,0,3,4,1,39,,69,
202111230POR,11/23/2021,POR,game,TRUE,Damian Lillard,lillada01,31.31.18,13,0.692,5,8,0.625,2,2,1,0,3,3,5,1,0,1,1,25,,36,
202111240SAC,11/24/2021,POR,game,TRUE,Damian Lillard,lillada01,39.39.49,18,0.389,3,12,0.25,15,16,0.938,2,4,6,10,0,0,2,3,32,,64,
202111260GSW,11/26/2021,POR,game,TRUE,Damian Lillard,lillada01,,15,0.333,2,7,0.286,4,4,1,0,0,0,6,1,0,4,1,16,,41,
202111290UTA,11/29/2021,POR,game,TRUE,Damian Lillard,lillada01,31.31.09,12,0.333,1,4,0.25,2,2,1,0,6,6,5,0,1,2,0,11,,30,
202112120POR,12/12/2021,POR,game,TRUE,Damian Lillard,lillada01,36.36.59,17,0.294,3,14,0.214,11,15,0.733,3,8,11,6,0,0,5,0,24,,63,
202112140POR,12/14/2021,POR,game,TRUE,Damian Lillard,lillada01,47.47.06,31,0.355,5,16,0.313,4,5,0.8,0,2,2,10,0,1,4,0,31,,83,
202112150POR,12/15/2021,POR,game,TRUE,Damian Lillard,lillada01,38.38.02,21,0.286,5,11,0.455,4,4,1,1,4,5,4,1,1,3,2,21,,57,
202112170POR,12/17/2021,POR,game,TRUE,Damian Lillard,lillada01,37.37.14,19,0.632,6,11,0.545,13,14,0.929,1,3,4,8,1,0,3,1,43,,63,
202112190MEM,12/19/2021,POR,game,TRUE,Damian Lillard,lillada01,37.37.58,19,0.474,3,9,0.333,11,12,0.917,0,5,5,5,0,0,5,3,32,,59,
202112210NOP,12/21/2021,POR,game,TRUE,Damian Lillard,lillada01,39.39.56,24,0.542,6,11,0.545,7,8,0.875,0,2,2,7,1,0,1,0,39,,67,
202112270POR,12/27/2021,POR,game,TRUE,Damian Lillard,lillada01,36.36.19,15,0.333,3,8,0.375,13,14,0.929,0,2,2,5,0,1,5,1,26,,52,
202112290POR,12/29/2021,POR,game,TRUE,Damian Lillard,lillada01,36.36.36,23,0.435,5,14,0.357,7,10,0.7,0,6,6,4,1,0,2,0,32,,70,
202112310LAL,12/31/2021,POR,game,TRUE,Damian Lillard,lillada01,32.32.06,15,0.333,1,8,0.125,7,9,0.778,0,4,4,7,0,0,3,2,18,,47,
202210190SAC,10/18/2022,POR,game,TRUE,Damian Lillard,lillada01,36.36.45,18,0.278,1,8,0.125,9,9,1,3,1,4,8,2,0,4,0,20,-1,53,
202210210POR,10/21/2022,POR,game,TRUE,Damian Lillard,lillada01,42.42.37,25,0.48,5,12,0.417,12,12,1,1,6,7,3,0,1,4,2,41,-2,74,
202210230LAL,10/23/2022,POR,game,TRUE,Damian Lillard,lillada01,34.34.11,25,0.6,6,13,0.462,5,7,0.714,1,4,5,2,0,1,6,3,41,2,70,
202210240POR,10/24/2022,POR,game,TRUE,Damian Lillard,lillada01,34.34.41,16,0.625,4,7,0.571,7,8,0.875,1,5,6,8,1,0,1,2,31,24,47,
202210260POR,10/26/2022,POR,game,TRUE,Damian Lillard,lillada01,26.26.29,13,0.462,4,11,0.364,6,6,1,0,2,2,2,1,0,4,0,22,-10,43,
202211070MIA,11/7/2022,POR,game,TRUE,Damian Lillard,lillada01,34.34.32,12,0.333,3,8,0.375,8,9,0.889,0,3,3,6,0,0,4,2,19,6,41,
202211090CHO,11/9/2022,POR,game,TRUE,Damian Lillard,lillada01,36.36.04,16,0.5,6,12,0.5,4,8,0.5,1,5,6,7,0,0,6,2,26,1,52,
202211120DAL,11/12/2022,POR,game,TRUE,Damian Lillard,lillada01,37.37.41,16,0.375,2,7,0.286,15,17,0.882,2,5,7,12,1,0,5,1,29,-2,56,
202211150POR,11/15/2022,POR,game,TRUE,Damian Lillard,lillada01,39.39.31,20,0.4,2,9,0.222,4,5,0.8,0,2,2,11,0,1,4,2,22,15,54,
202211170POR,11/17/2022,POR,game,TRUE,Damian Lillard,lillada01,37.37.38,24,0.333,3,12,0.25,6,6,1,1,2,3,11,1,0,2,2,25,-2,66,
202211190POR,11/19/2022,POR,game,TRUE,Damian Lillard,lillada01,26.26.38,14,0.143,1,12,0.083,8,9,0.889,0,2,2,7,0,0,2,2,13,-17,49,
202212040POR,12/4/2022,POR,game,TRUE,Damian Lillard,lillada01,32.32.02,16,0.438,5,10,0.5,2,2,1,0,4,4,6,1,1,4,4,21,30,44,
202212080POR,12/8/2022,POR,game,TRUE,Damian Lillard,lillada01,37.37.34,22,0.545,9,17,0.529,7,7,1,1,3,4,12,2,0,1,2,40,11,68,
202212100POR,12/10/2022,POR,game,TRUE,Damian Lillard,lillada01,41.41.01,22,0.409,3,11,0.273,15,15,1,0,3,3,8,2,0,5,1,36,4,70,
202212120POR,12/12/2022,POR,game,TRUE,Damian Lillard,lillada01,29.29.22,21,0.619,11,17,0.647,1,1,1,0,2,2,3,0,0,4,1,38,24,60,
202212140SAS,12/14/2022,POR,game,TRUE,Damian Lillard,lillada01,36.36.21,23,0.609,7,14,0.5,2,2,1,0,5,5,8,2,0,5,1,37,7,62,
202212160DAL,12/16/2022,POR,game,TRUE,Damian Lillard,lillada01,24.24.21,14,0.429,3,8,0.375,9,10,0.9,0,1,1,3,0,0,2,2,24,-14,46,
202212170HOU,12/16/2022,POR,game,TRUE,Damian Lillard,lillada01,32.32.37,20,0.35,5,13,0.385,6,8,0.75,0,3,3,10,2,0,1,2,25,29,61,
202212190OKC,12/19/2022,POR,game,TRUE,Damian Lillard,lillada01,,17,0.529,6,12,0.5,4,4,1,0,3,3,6,1,0,4,4,28,0,50,
202212210OKC,12/20/2022,POR,game,TRUE,Damian Lillard,lillada01,36.36.26,19,0.316,2,11,0.182,2,2,1,0,2,2,8,2,0,4,2,16,-2,51,
202212230DEN,12/22/2022,POR,game,TRUE,Damian Lillard,lillada01,38.38.36,22,0.455,4,11,0.364,10,10,1,2,5,7,8,0,0,0,2,34,-3,65,
202212260POR,12/26/2022,POR,game,TRUE,Damian Lillard,lillada01,37.37.48,18,0.278,1,10,0.1,6,6,1,1,2,3,9,0,2,5,2,17,21,52,
202212300GSW,12/30/2022,POR,game,TRUE,Damian Lillard,lillada01,42.42.12,29,0.414,4,15,0.267,6,7,0.857,2,6,8,5,0,1,3,4,34,-5,80,
202301020POR,1/2/2023,POR,game,TRUE,Damian Lillard,lillada01,28.28.51,14,0.5,3,6,0.5,2,3,0.667,0,5,5,10,4,2,2,2,19,28,37,
202301040MIN,1/4/2023,POR,game,TRUE,Damian Lillard,lillada01,40.40.4,18,0.389,2,9,0.222,11,15,0.733,0,4,4,6,0,0,2,2,27,0,60,
202301060IND,1/5/2023,POR,game,TRUE,Damian Lillard,lillada01,35.35.43,24,0.292,1,8,0.125,4,5,0.8,0,2,2,8,0,0,2,3,19,-3,61,
202301080TOR,1/8/2023,POR,game,TRUE,Damian Lillard,lillada01,40.40.41,23,0.478,3,7,0.429,9,12,0.75,1,3,4,8,2,1,7,2,34,4,65,
202301100POR,1/10/2023,POR,game,TRUE,Damian Lillard,lillada01,38.38.37,25,0.48,2,12,0.167,4,4,1,1,3,4,5,1,0,3,0,30,-13,66,
202301120POR,1/12/2023,POR,game,TRUE,Damian Lillard,lillada01,40.40.12,28,0.571,5,13,0.385,13,15,0.867,0,2,2,3,1,0,1,1,50,-2,84,
202301140POR,1/14/2023,POR,game,TRUE,Damian Lillard,lillada01,29.29.17,20,0.55,4,11,0.364,10,10,1,0,5,5,10,0,0,1,2,36,12,61,
202301150POR,1/15/2023,POR,game,TRUE,Damian Lillard,lillada01,36.36.52,17,0.588,4,9,0.444,16,16,1,0,3,3,6,1,0,1,1,40,25,59,
202301170DEN,1/17/2023,POR,game,TRUE,Damian Lillard,lillada01,34.34.26,20,0.6,6,12,0.5,14,14,1,0,3,3,8,0,0,2,4,44,-20,66,
202301190POR,1/19/2023,POR,game,TRUE,Damian Lillard,lillada01,39.39.53,21,0.286,3,13,0.231,10,10,1,1,5,6,11,2,2,6,1,25,-4,65,
202301220POR,1/22/2023,POR,game,TRUE,Damian Lillard,lillada01,39.39.59,17,0.294,3,13,0.231,11,13,0.846,1,5,6,10,0,0,1,2,24,-13,60,
202301230POR,1/23/2023,POR,game,TRUE,Damian Lillard,lillada01,30.30.43,19,0.632,7,11,0.636,6,6,1,0,1,1,12,1,0,3,2,37,6,55,
202301250POR,1/25/2023,POR,game,TRUE,Damian Lillard,lillada01,39.39.33,29,0.724,9,15,0.6,9,10,0.9,0,7,7,8,3,0,4,1,60,11,83,
202301280POR,1/28/2023,POR,game,TRUE,Damian Lillard,lillada01,36.36.56,20,0.5,2,9,0.222,8,9,0.889,1,3,4,3,0,0,4,4,30,-24,58,
202301300POR,1/30/2023,POR,game,TRUE,Damian Lillard,lillada01,38.38.07,21,0.476,5,12,0.417,17,17,1,1,1,2,6,0,0,0,3,42,6,71,
202302010MEM,2/1/2023,POR,game,TRUE,Damian Lillard,lillada01,39.39.52,22,0.5,5,13,0.385,15,16,0.938,1,7,8,10,0,1,2,2,42,6,73,
202302030WAS,2/3/2023,POR,game,TRUE,Damian Lillard,lillada01,39.39.57,20,0.45,3,10,0.3,8,8,1,0,3,3,6,0,0,2,1,29,5,58,
202302040CHI,2/4/2023,POR,game,TRUE,Damian Lillard,lillada01,40.40.31,21,0.571,5,12,0.417,11,11,1,1,4,5,5,1,0,3,3,40,2,65,
202302060POR,2/6/2023,POR,game,TRUE,Damian Lillard,lillada01,31.31.51,18,0.389,2,7,0.286,12,12,1,0,4,4,5,1,0,1,2,28,-10,55,
202302080POR,2/8/2023,POR,game,TRUE,Damian Lillard,lillada01,39.39.39,21,0.381,1,7,0.143,16,16,1,3,7,10,11,1,0,5,1,33,2,65,
202302100POR,2/10/2023,POR,game,TRUE,Damian Lillard,lillada01,35.35.55,18,0.556,6,13,0.462,12,13,0.923,1,1,2,9,1,0,6,3,38,-21,62,
202302130POR,2/13/2023,POR,game,TRUE,Damian Lillard,lillada01,33.33.34,23,0.565,8,14,0.571,6,7,0.857,0,6,6,5,0,1,3,1,40,11,67,
202302140POR,2/14/2023,POR,game,TRUE,Damian Lillard,lillada01,38.38.38,30,0.467,5,17,0.294,6,7,0.857,1,9,10,6,1,0,6,1,39,-13,84,
202302260POR,2/26/2023,POR,game,TRUE,Damian Lillard,lillada01,39.39.11,38,0.579,13,22,0.591,14,14,1,1,5,6,6,0,0,2,0,71,21,112,
202302280GSW,2/28/2023,POR,game,TRUE,Damian Lillard,lillada01,35.35.1,21,0.429,2,7,0.286,5,5,1,3,0,3,7,3,0,2,4,25,0,54,
202303010POR,3/1/2023,POR,game,TRUE,Damian Lillard,lillada01,39.39.27,22,0.545,2,9,0.222,15,16,0.938,0,8,8,0,1,0,4,1,41,2,69,
202303030ATL,3/3/2023,POR,game,TRUE,Damian Lillard,lillada01,36.36.41,21,0.476,5,11,0.455,8,9,0.889,1,3,4,8,2,0,3,2,33,-13,62,
202303050ORL,3/5/2023,POR,game,TRUE,Damian Lillard,lillada01,36.36.39,25,0.4,4,16,0.25,17,20,0.85,3,6,9,6,2,1,5,2,41,10,86,
202303060DET,3/6/2023,POR,game,TRUE,Damian Lillard,lillada01,38.38.04,28,0.357,6,14,0.429,5,6,0.833,2,11,13,12,1,1,4,0,31,8,76,
202303080BOS,3/8/2023,POR,game,TRUE,Damian Lillard,lillada01,29.29.5,16,0.438,2,8,0.25,11,11,1,0,5,5,8,1,0,5,2,27,-16,51,
202303100PHI,3/10/2023,POR,game,TRUE,Damian Lillard,lillada01,38.38.43,15,0.4,2,8,0.25,8,8,1,0,6,6,11,0,0,2,2,22,3,46,
202303140POR,3/14/2023,POR,game,TRUE,Damian Lillard,lillada01,39.39.02,26,0.423,8,17,0.471,8,9,0.889,2,5,7,7,0,0,4,3,38,-5,78,
202303170POR,3/17/2023,POR,game,TRUE,Damian Lillard,lillada01,36.36.56,23,0.522,6,15,0.4,11,14,0.786,1,3,4,5,1,1,7,3,41,-14,75,
202303190POR,3/19/2023,POR,game,TRUE,Damian Lillard,lillada01,38.38.41,17,0.235,1,8,0.125,12,13,0.923,1,6,7,9,1,1,4,0,21,-20,55,
202303220UTA,3/22/2023,POR,game,TRUE,Damian Lillard,lillada01,33.33.37,19,0.421,2,10,0.2,12,14,0.857,1,6,7,12,0,0,2,1,30,18,62,
202404140ORL,4/14/2024,MIL,game,TRUE,Damian Lillard,lillada01,30.23,2,14,0.143,0,4,0,12,13,0.923,1,3,4,2,1,0,2,0,16,16,
202404100MIL,4/10/2024,MIL,game,TRUE,Damian Lillard,lillada01,43.43.19,10,19,0.526,3,8,0.375,6,7,0.857,0,6,6,9,0,0,4,2,29,29,
202404090MIL,4/9/2024,MIL,game,TRUE,Damian Lillard,lillada01,36.19,5,11,0.455,2,5,0.4,0,0,,1,2,3,5,1,1,3,0,12,12,
202404070MIL,4/7/2024,MIL,game,TRUE,Damian Lillard,lillada01,38.42,4,11,0.364,1,7,0.143,14,15,0.933,0,4,4,6,1,2,4,2,23,23,
202404050MIL,4/5/2024,MIL,game,TRUE,Damian Lillard,lillada01,37.52,10,24,0.417,4,12,0.333,12,14,0.857,0,5,5,6,1,0,7,6,36,36,
202403280NOP,3/29/2024,MIL,game,TRUE,Damian Lillard,lillada01,35.59,8,16,0.5,3,6,0.5,1,3,0.333,0,5,5,7,0,0,2,2,20,20,
202403260MIL,3/26/2024,MIL,game,TRUE,Damian Lillard,lillada01,49.14,9,29,0.31,3,14,0.214,6,7,0.857,1,4,5,8,1,0,2,6,27,27,
202403240MIL,3/24/2024,MIL,game,TRUE,Damian Lillard,lillada01,33.06,4,12,0.333,2,5,0.4,1,1,1,0,6,6,5,0,0,1,2,11,11,
202403210MIL,3/21/2024,MIL,game,TRUE,Damian Lillard,lillada01,37.18,11,22,0.5,5,11,0.455,3,3,1,0,3,3,12,2,0,4,3,30,30,
202403200BOS,3/20/2024,MIL,game,TRUE,Damian Lillard,lillada01,36.07,11,21,0.524,6,10,0.6,4,4,1,0,4,4,6,1,1,4,1,32,32,
202403170MIL,3/17/2024,MIL,game,TRUE,Damian Lillard,lillada01,38.38,10,19,0.526,4,8,0.5,7,7,1,1,4,5,16,1,0,4,1,31,31,
202403140MIL,3/14/2024,MIL,game,TRUE,Damian Lillard,lillada01,38.10,7,16,0.438,2,7,0.286,1,1,1,1,2,3,9,1,1,0,1,17,17,
202403120SAC,3/13/2024,MIL,game,TRUE,Damian Lillard,lillada01,33.02,2,12,0.167,1,6,0.167,5,6,0.833,0,5,5,6,1,1,2,2,10,10,
202403100LAC,3/10/2024,MIL,game,TRUE,Damian Lillard,lillada01,38.01,11,19,0.579,7,13,0.538,6,7,0.857,1,6,7,11,0,0,2,1,35,35,
202403080LAL,3/8/2024,MIL,game,TRUE,Damian Lillard,lillada01,38.27,10,23,0.435,4,12,0.333,4,4,1,0,5,5,12,0,0,1,2,28,28,
202403060GSW,3/6/2024,MIL,game,TRUE,Damian Lillard,lillada01,33.20,7,16,0.438,5,10,0.5,1,1,1,0,1,1,6,1,1,2,0,20,20,
202403040MIL,3/4/2024,MIL,game,TRUE,Damian Lillard,lillada01,41.31,12,22,0.545,4,9,0.444,13,13,1,0,4,4,4,1,0,4,3,41,41,
202403010CHI,3/1/2024,MIL,game,TRUE,Damian Lillard,lillada01,33.26,4,18,0.222,3,10,0.3,5,5,1,0,3,3,7,0,0,3,2,16,16,
202402290CHO,2/29/2024,MIL,game,TRUE,Damian Lillard,lillada01,34.05,5,14,0.357,3,6,0.5,4,5,0.8,1,5,6,2,2,0,2,2,17,17,
202402270MIL,2/27/2024,MIL,game,TRUE,Damian Lillard,lillada01,24.50,8,14,0.571,4,9,0.444,3,3,1,0,9,9,7,0,0,3,3,23,23,
202402250PHI,2/25/2024,MIL,game,TRUE,Damian Lillard,lillada01,35.45,8,15,0.533,4,8,0.5,4,4,1,0,7,7,9,2,0,5,4,24,24,
202402230MIN,2/23/2024,MIL,game,TRUE,Damian Lillard,lillada01,38.07,8,23,0.348,2,8,0.25,3,4,0.75,0,9,9,10,2,1,3,3,21,21,
202310260MIL,10/26/2023,MIL,game,TRUE,Damian Lillard,lillada01,37.13,9,20,0.45,4,12,0.333,17,17,1,0,8,8,4,0,0,0,2,39,39,
202310290MIL,10/29/2023,MIL,game,TRUE,Damian Lillard,lillada01,29.02,2,12,0.167,2,8,0.25,0,0,,1,3,4,5,2,0,6,2,6,6,
202310300MIL,10/30/2023,MIL,game,TRUE,Damian Lillard,lillada01,35.02,7,14,0.5,2,7,0.286,9,11,0.818,1,4,5,4,1,0,4,2,25,25,
202311010TOR,11/1/2023,MIL,game,TRUE,Damian Lillard,lillada01,30.36,4,9,0.444,1,4,0.25,6,7,0.857,0,2,2,6,0,0,2,1,15,15,
202311030MIL,11/3/2023,MIL,game,TRUE,Damian Lillard,lillada01,36.04,7,15,0.467,4,7,0.571,12,12,1,0,4,4,4,1,1,4,0,30,30,
202311060BRK,11/6/2023,MIL,game,TRUE,Damian Lillard,lillada01,34.13,5,15,0.333,2,8,0.25,9,10,0.9,2,4,6,7,1,0,1,1,21,21,
202311080MIL,11/8/2023,MIL,game,TRUE,Damian Lillard,lillada01,33.46,10,25,0.4,2,12,0.167,12,13,0.923,0,2,2,3,3,0,1,1,34,34,
